"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","pass_flag"
"29221","1301094","2179872","Restaurant","Risk 2 (Medium)",2013-01-03,"Canvass","Pass",0,0,0,0,0,0,2,0.36986301369863,0,1
"83726","1227940","2179926","Restaurant","Risk 1 (High)",2013-05-13,"Canvass","Pass",0,0,3,0,0,2,4,0.70958904109589,0,1
"68478","1154860","2180030","Restaurant","Risk 1 (High)",2013-02-06,"Canvass","Pass",0,0,6,0,0,0,4,0.421917808219178,0,1
"23920","1092518","2180043","Restaurant","Risk 1 (High)",2013-07-30,"Canvass","Pass w/ Conditions",0,2,0,0,0,0,1,0.934246575342466,0,0
"28635","1329463","2180046","Other","Risk 2 (Medium)",2013-08-20,"Canvass","Pass",0,0,5,0,0,0,3,0.742465753424657,0,1
"61429","1343347","2180050","Grocery Store","Risk 1 (High)",2013-06-25,"Canvass","Pass",0,0,2,0,0,0,3,0.835616438356164,0,1
"17308","1322432","2180056","Restaurant","Risk 2 (Medium)",2013-03-25,"Canvass","Pass",0,0,2,0,0,0,3,0.550684931506849,0,1
"2624","1151325","2180081","Restaurant","Risk 1 (High)",2013-05-29,"Canvass","Pass",0,0,1,0,0,0,0,0.0356164383561644,0,1
"14586","604557","21803","Grocery Store","Risk 1 (High)",2011-12-14,"Canvass","Pass",0,0,3,0,0,0,4,0.673972602739726,0,1
"83971","1321234","21803","Grocery Store","Risk 1 (High)",2013-01-09,"Canvass","Pass",0,0,3,0,0,0,3,1.07397260273973,0,1
"79838","1155028","2183327","Restaurant","Risk 1 (High)",2013-05-07,"Canvass","Pass w/ Conditions",2,0,3,0,2,0,2,0.591780821917808,0,0
"82390","1114824","2183402","Restaurant","Risk 1 (High)",2013-05-15,"Canvass","Pass",0,0,2,0,1,0,0,0.687671232876712,0,1
"36863","1326589","2183417","Restaurant","Risk 2 (Medium)",2013-03-27,"Canvass","Pass",0,0,3,0,0,0,1,0.53972602739726,0,1
"89831","1296322","2183563","Restaurant","Risk 1 (High)",2013-04-19,"Canvass","Pass",0,0,0,0,0,0,0,0.641095890410959,0,1
"20850","1343280","2183642","Grocery Store","Risk 1 (High)",2013-05-21,"Canvass","Pass",0,0,4,0,0,0,0,0.610958904109589,0,1
"4112","1114967","2183709","Restaurant","Risk 1 (High)",2013-08-12,"Canvass","Pass w/ Conditions",1,0,4,0,0,1,0,0.657534246575342,0,0
"45350","1188562","2183768","Restaurant","Risk 1 (High)",2013-04-02,"Canvass","Pass",0,0,5,0,0,0,3,0.605479452054794,0,1
"29359","1307212","2183791","Restaurant","Risk 1 (High)",2013-02-05,"Canvass","Pass",0,0,6,0,0,0,1,0.394520547945205,0,1
"56240","1324628","2183837","Restaurant","Risk 1 (High)",2013-08-22,"Canvass","Pass",0,0,2,0,3,1,0,0.843835616438356,0,1
"44567","1235895","2183866","Restaurant","Risk 1 (High)",2013-07-25,"Canvass","Pass",0,0,6,0,0,0,3,0.90958904109589,0,1
"52144","1106732","2183884","Restaurant","Risk 1 (High)",2013-08-08,"Canvass","Pass w/ Conditions",1,0,5,0,0,0,8,0.945205479452055,0,0
"60469","1106677","2183957","Restaurant","Risk 1 (High)",2013-07-15,"Canvass","Pass w/ Conditions",1,0,1,0,0,0,0,0.010958904109589,0,0
"63312","1146241","2184017","Restaurant","Risk 1 (High)",2013-01-11,"Canvass","Pass",0,0,5,0,0,0,1,0.334246575342466,0,1
"29278","1345446","2184032","Restaurant","Risk 1 (High)",2013-08-13,"Canvass","Fail",0,1,3,0,0,0,0,0.879452054794521,0,0
"1473","1326439","2184054","Restaurant","Risk 1 (High)",2013-03-19,"Canvass","Pass",0,0,1,0,0,0,3,0.536986301369863,0,1
"75047","1174547","2184113","Restaurant","Risk 1 (High)",2013-04-01,"Canvass","Pass",0,0,5,0,0,0,2,0.528767123287671,0,1
"69842","1354192","2184200","Restaurant","Risk 1 (High)",2013-08-09,"Canvass","Pass",0,0,3,0,0,0,0,0.893150684931507,0,1
"34192","1336138","2184253","Restaurant","Risk 1 (High)",2013-06-17,"Canvass","Pass",0,0,2,0,0,0,1,0.783561643835616,0,1
"591","1292268","2184293","Restaurant","Risk 1 (High)",2013-01-14,"Canvass","Fail",0,1,2,0,0,0,3,0.353424657534247,0,0
"22694","1151112","2184296","Restaurant","Risk 1 (High)",2013-01-31,"Canvass","Pass",0,0,2,0,0,0,0,0.342465753424658,0,1
"29713","1227922","2184368","Restaurant","Risk 1 (High)",2013-05-06,"Canvass","Fail",0,2,4,0,0,1,7,0.49041095890411,0,0
"71534","1329241","2184394","Grocery Store","Risk 1 (High)",2013-04-09,"Canvass","Fail",0,1,7,0,0,0,4,0.282191780821918,0,0
"27561","1286305","2184423","Grocery Store","Risk 1 (High)",2013-06-18,"Canvass","Pass",0,0,6,0,0,0,2,0.317808219178082,0,1
"12028","1345261","2184461","Restaurant","Risk 1 (High)",2013-05-16,"Canvass","Pass",0,0,4,0,0,0,0,0.0465753424657534,0,1
"15831","1326557","2184654","Restaurant","Risk 1 (High)",2013-03-26,"Canvass","Pass",0,0,4,0,0,0,4,0.49041095890411,0,1
"20973","1271503","2184668","Restaurant","Risk 1 (High)",2013-01-15,"Canvass","Pass",0,0,5,0,0,1,0,0.342465753424658,0,1
"4298","1114803","2184915","Restaurant","Risk 1 (High)",2013-05-03,"Canvass","Pass",0,0,4,0,0,0,2,0.523287671232877,0,1
"85505","1343305","2184944","Restaurant","Risk 1 (High)",2013-05-31,"Canvass","Pass",0,0,2,0,0,0,0,0.671232876712329,0,1
"69685","1166330","2184967","Restaurant","Risk 1 (High)",2013-06-07,"Canvass","Pass",0,0,1,0,0,0,4,0.736986301369863,0,1
"18642","1361289","2185009","Restaurant","Risk 2 (Medium)",2013-08-23,"Canvass","Pass",0,0,2,0,0,0,0,0.93972602739726,0,1
"19543","1301119","2185026","Restaurant","Risk 1 (High)",2013-01-03,"Canvass","Pass",0,0,4,0,0,0,3,0.315068493150685,0,1
"46934","1327019","2185047","Restaurant","Risk 1 (High)",2013-04-17,"Canvass","Fail",0,3,6,0,0,0,4,0.594520547945205,0,0
"20426","1326930","2185180","Restaurant","Risk 1 (High)",2013-04-12,"Canvass","Fail",0,1,5,0,1,1,1,0.405479452054795,0,0
"34080","1106648","2185197","Restaurant","Risk 1 (High)",2013-06-26,"Canvass","Fail",3,2,8,0,0,0,6,0.649315068493151,0,0
"73409","1146354","2185211","Restaurant","Risk 1 (High)",2013-03-28,"Canvass","Pass w/ Conditions",0,2,2,0,0,0,0,0.443835616438356,0,0
"58051","1319441","2185419","Restaurant","Risk 2 (Medium)",2013-03-19,"Canvass","Pass",0,0,5,0,0,0,5,0.284931506849315,0,1
"75219","1353529","2185421","Restaurant","Risk 1 (High)",2013-07-08,"Canvass","Pass w/ Conditions",0,1,3,0,0,0,0,0.802739726027397,0,0
"82591","1345209","2185433","Restaurant","Risk 1 (High)",2013-04-16,"Canvass","Pass",0,0,3,0,0,0,0,0.410958904109589,0,1
"88351","1155091","2185442","Restaurant","Risk 1 (High)",2013-06-10,"Canvass","Pass",0,0,4,0,0,0,3,0.726027397260274,0,1
"74885","1228000","2185448","Restaurant","Risk 2 (Medium)",2013-06-11,"Canvass","Pass",0,0,2,0,0,0,0,0.684931506849315,0,1
"67738","1092319","2188886","Restaurant","Risk 2 (Medium)",2013-02-25,"Canvass","Pass",0,0,3,0,0,0,3,0.241095890410959,0,1
"56911","1326507","2188927","Restaurant","Risk 1 (High)",2013-03-22,"Canvass","Pass",0,0,5,0,0,0,2,0.501369863013699,0,1
"75355","1146491","2188927","Restaurant","Risk 1 (High)",2013-08-15,"Canvass","Fail",0,2,4,0,0,0,5,0.4,0,0
"86083","1146352","2188943","Grocery Store","Risk 1 (High)",2013-03-28,"Canvass","Pass",0,0,8,0,0,0,3,0.517808219178082,0,1
"51275","1324595","2188995","Restaurant","Risk 1 (High)",2013-08-05,"Canvass","Pass",0,0,7,0,0,0,3,0.86027397260274,0,1
"68859","1329224","2189302","Restaurant","Risk 1 (High)",2013-03-28,"Canvass","Pass",0,0,4,0,0,0,4,0.495890410958904,0,1
"2398","1106730","2189327","Restaurant","Risk 1 (High)",2013-08-07,"Canvass","Fail",1,1,7,0,0,0,4,0.819178082191781,0,0
"36042","1296374","2189328","Grocery Store","Risk 1 (High)",2013-05-16,"Canvass","Pass",0,0,2,0,0,2,6,0.463013698630137,0,1
"15306","1326821","2189341","Restaurant","Risk 1 (High)",2013-04-09,"Canvass","Pass w/ Conditions",0,1,7,0,3,1,8,0.49041095890411,0,0
"65457","1326527","2189369","Restaurant","Risk 1 (High)",2013-03-25,"Canvass","Pass",0,0,4,0,0,0,0,0.457534246575342,0,1
"23455","1322489","2189372","Restaurant","Risk 2 (Medium)",2013-05-09,"Canvass","Pass w/ Conditions",0,1,4,0,0,0,3,0.602739726027397,0,0
"52631","1151144","2189376","Restaurant","Risk 1 (High)",2013-02-21,"Canvass","Pass",0,0,3,0,2,1,5,0.36986301369863,0,1
"7145","1335478","2189389","Restaurant","Risk 1 (High)",2013-05-10,"Canvass","Pass w/ Conditions",0,1,2,0,1,1,0,0.594520547945205,0,0
"33167","1296340","2189423","Restaurant","Risk 1 (High)",2013-05-02,"Canvass","Fail",1,1,5,0,0,2,5,0.572602739726027,0,0
"73588","1166303","2189429","Restaurant","Risk 1 (High)",2013-05-09,"Canvass","Pass",0,0,4,0,0,0,6,0.517808219178082,0,1
"69940","1277763","2189438","Restaurant","Risk 1 (High)",2013-03-26,"Canvass","Pass w/ Conditions",0,1,5,0,0,0,1,0.416438356164384,0,0
"65531","1353836","2189442","Restaurant","Risk 1 (High)",2013-07-24,"Canvass","Fail",2,2,4,0,0,1,2,0.682191780821918,0,0
"7251","1353572","2189510","Restaurant","Risk 1 (High)",2013-07-10,"Canvass","Pass",0,0,7,0,0,0,3,0.767123287671233,0,1
"57402","1321300","2189553","Restaurant","Risk 1 (High)",2013-01-11,"Canvass","Pass",0,0,2,0,0,0,0,0.279452054794521,0,1
"11775","1098904","2189589","Restaurant","Risk 1 (High)",2013-04-02,"Canvass","Pass",0,0,6,0,2,1,8,0.358904109589041,0,1
"28187","1321218","21903","Other","Risk 1 (High)",2013-01-08,"Canvass","Pass",0,0,1,0,0,0,0,1.55616438356164,0,1
"52336","1326390","2192611","Restaurant","Risk 1 (High)",2013-03-18,"Canvass","Pass",0,0,4,0,0,0,0,0.167123287671233,0,1
"28471","1367230","2192611","Restaurant","Risk 1 (High)",2013-08-22,"Canvass","Pass",0,0,3,0,0,0,4,0.43013698630137,0,1
"2428","1114999","2192646","Restaurant","Risk 2 (Medium)",2013-08-29,"Canvass","Fail",0,2,3,0,2,2,2,0.868493150684931,0,0
"70268","1188381","2192647","Grocery Store","Risk 3 (Low)",2012-10-10,"Canvass","Pass",0,0,4,0,0,0,0,2,1,1
"39859","1072421","2192658","Restaurant","Risk 1 (High)",2013-05-17,"Canvass","Pass",0,0,4,0,1,2,2,0.43013698630137,0,1
"73940","1335494","2192720","Restaurant","Risk 2 (Medium)",2013-05-13,"Canvass","Fail",0,1,1,0,1,1,1,0.567123287671233,0,0
"30330","1106547","2192735","Restaurant","Risk 1 (High)",2013-05-13,"Canvass","Fail",0,1,3,0,0,0,6,0.586301369863014,0,0
"90820","1335293","2192750","Restaurant","Risk 1 (High)",2013-05-02,"Canvass","Pass",0,0,1,0,0,0,3,0.556164383561644,0,1
"74891","1345391","2192834","Restaurant","Risk 1 (High)",2013-07-18,"Canvass","Fail",0,1,3,0,0,0,0,0.556164383561644,0,0
"40253","1335921","2192846","Restaurant","Risk 1 (High)",2013-06-05,"Canvass","Pass",0,0,3,0,1,0,0,0.591780821917808,0,1
"92139","1084450","2192848","Restaurant","Risk 1 (High)",2013-03-20,"Canvass","Pass",0,0,3,0,0,0,3,0.30958904109589,0,1
"87742","1072487","2192934","Restaurant","Risk 2 (Medium)",2013-08-13,"Canvass","Pass w/ Conditions",1,0,3,0,0,2,5,0.808219178082192,0,0
"90807","1307255","2192944","Grocery Store","Risk 1 (High)",2013-03-14,"Canvass","Pass",0,0,5,0,0,0,7,0.364383561643836,0,1
"93508","1235916","2192948","Restaurant","Risk 1 (High)",2013-08-06,"Canvass","Pass",0,0,2,0,2,0,1,0.767123287671233,0,1
"78400","1345285","2192965","Restaurant","Risk 1 (High)",2013-05-30,"Canvass","Pass",0,0,5,0,0,0,1,0.621917808219178,0,1
"53169","604547","21932","Other","Risk 1 (High)",2011-12-13,"Canvass","Pass",0,0,4,0,0,0,0,2,1,1
"71398","1326835","21932","Other","Risk 1 (High)",2013-04-09,"Canvass","Pass",0,0,2,0,0,0,4,1.32054794520548,0,1
"25790","1194230","21936","Grocery Store","Risk 1 (High)",2012-04-13,"Canvass","Pass",0,0,3,0,0,1,6,1.05753424657534,0,1
"38642","1326832","21936","Grocery Store","Risk 1 (High)",2013-04-09,"Canvass","Pass",0,0,7,0,0,0,3,0.989041095890411,0,1
"25262","1235390","21943","Restaurant","Risk 1 (High)",2012-09-14,"Canvass","Pass",0,0,4,0,0,0,0,0.0821917808219178,0,1
"30089","1326581","21943","Restaurant","Risk 1 (High)",2013-03-27,"Canvass","Pass",0,0,4,0,0,0,4,0.531506849315069,0,1
"87038","1206415","2195969","Restaurant","Risk 1 (High)",2013-01-18,"Canvass","Pass w/ Conditions",0,1,6,0,0,0,4,0.241095890410959,0,0
"92009","1335436","2195981","Restaurant","Risk 1 (High)",2013-05-09,"Canvass","Fail",0,1,4,0,0,0,1,0.556164383561644,0,0
"79535","1329290","2196046","Restaurant","Risk 1 (High)",2013-05-15,"Canvass","Pass",0,0,6,0,0,0,6,0.558904109589041,0,1
"27782","1326354","2196078","Grocery Store","Risk 2 (Medium)",2013-03-15,"Canvass","Fail",0,2,5,0,0,0,3,0.383561643835616,0,0
"50994","1319557","2196134","Restaurant","Risk 1 (High)",2013-05-22,"Canvass","Pass w/ Conditions",0,1,3,0,1,2,4,0.443835616438356,0,0
"58334","1188622","2196161","Restaurant","Risk 1 (High)",2013-05-10,"Canvass","Pass",0,0,4,0,0,0,4,0.542465753424658,0,1
"42212","1198867","2196170","Other","Risk 1 (High)",2013-05-16,"Canvass","Pass",0,0,4,0,0,0,4,0.556164383561644,0,1
"93115","1188695","2196203","Restaurant","Risk 1 (High)",2013-08-20,"Canvass","Pass",0,0,7,0,0,0,2,0.797260273972603,0,1
"25816","1353570","2196251","Restaurant","Risk 1 (High)",2013-07-10,"Canvass","Pass",0,0,2,0,0,0,1,0.56986301369863,0,1
"85630","1322145","2196256","Restaurant","Risk 1 (High)",2013-03-06,"Canvass","Pass",0,0,7,0,0,0,0,0.367123287671233,0,1
"37879","1277869","2196316","Restaurant","Risk 1 (High)",2013-05-30,"Canvass","Pass",0,0,5,0,1,1,5,0.463013698630137,0,1
"39244","1296329","2196427","Restaurant","Risk 1 (High)",2013-04-25,"Canvass","Pass",0,0,2,0,1,0,1,0.454794520547945,0,1
"2034","1227869","2196466","Restaurant","Risk 1 (High)",2013-04-10,"Canvass","Pass",0,0,2,0,0,0,1,0.397260273972603,0,1
"48634","1326726","2196472","Restaurant","Risk 1 (High)",2013-04-04,"Canvass","Pass",0,0,3,0,0,0,0,0.43013698630137,0,1
"59837","1321963","2196485","Restaurant","Risk 1 (High)",2013-02-20,"Canvass","Pass",0,0,1,0,0,0,4,0.268493150684932,0,1
"46239","1227933","2196544","Restaurant","Risk 1 (High)",2013-05-09,"Canvass","Pass",0,0,1,0,0,0,3,0.482191780821918,0,1
"55195","1099037","2196553","Restaurant","Risk 1 (High)",2013-06-14,"Canvass","Pass",0,0,3,0,0,1,1,0.6,0,1
"25019","1300501","2196633","Grocery Store","Risk 2 (Medium)",2012-11-15,"Canvass","Pass w/ Conditions",0,1,3,0,0,0,0,2,1,0
"3265","1235928","2196648","Restaurant","Risk 1 (High)",2013-08-19,"Canvass","Pass",0,0,2,0,2,1,1,0.761643835616438,0,1
"18839","1353430","2196668","Restaurant","Risk 1 (High)",2013-07-01,"Canvass","Pass w/ Conditions",2,0,6,0,0,0,4,0.66027397260274,0,0
"69763","1202689","2196678","Restaurant","Risk 1 (High)",2013-03-11,"Canvass","Pass",0,0,5,0,1,1,6,0.334246575342466,0,1
"82779","1367232","2196678","Restaurant","Risk 1 (High)",2013-08-23,"Canvass","Pass",0,0,5,0,0,0,5,0.452054794520548,0,1
"57439","1335937","2196808","Restaurant","Risk 1 (High)",2013-06-06,"Canvass","Pass",0,0,0,0,2,3,2,0.312328767123288,0,1
"14484","1114800","2196810","Restaurant","Risk 1 (High)",2013-05-01,"Canvass","Pass",0,0,2,0,0,0,0,0.452054794520548,0,1
"53750","1335961","2196818","Restaurant","Risk 1 (High)",2013-06-06,"Canvass","Pass w/ Conditions",1,1,3,0,0,0,2,0.575342465753425,0,0
"87360","1335483","2196866","Restaurant","Risk 1 (High)",2013-05-10,"Canvass","Pass",0,0,4,0,0,0,1,0.506849315068493,0,1
"34371","1296302","2196870","Restaurant","Risk 1 (High)",2013-03-21,"Canvass","Pass",0,0,1,0,0,1,3,0.358904109589041,0,1
"70669","1235755","2196879","Restaurant","Risk 1 (High)",2013-04-29,"Canvass","Pass",0,0,4,0,1,0,3,0.449315068493151,0,1
"9328","614660","2197","Restaurant","Risk 1 (High)",2011-12-12,"Canvass","Pass",0,0,3,0,0,0,4,0.720547945205479,0,1
"47043","1235910","2197040","Restaurant","Risk 1 (High)",2013-08-05,"Canvass","Pass",0,0,4,0,2,0,5,0.701369863013699,0,1
"70405","1106635","2197050","Restaurant","Risk 1 (High)",2013-06-18,"Canvass","Pass",0,0,3,0,0,0,5,0.515068493150685,0,1
"1738","1286274","2197093","Restaurant","Risk 1 (High)",2013-02-25,"Canvass","Fail",1,0,0,0,0,0,0,0.284931506849315,0,0
"66585","1286223","2197148","Restaurant","Risk 1 (High)",2013-01-04,"Canvass","Pass",0,0,2,0,0,0,1,0.153424657534247,0,1
"21318","1072292","2197158","Restaurant","Risk 1 (High)",2013-02-28,"Canvass","Pass w/ Conditions",0,1,1,0,0,0,1,0.284931506849315,0,0
"84363","1335594","2197180","Restaurant","Risk 1 (High)",2013-05-16,"Canvass","Pass",0,0,2,0,0,0,1,0.498630136986301,0,1
"38575","1326618","2198126","Other","Risk 2 (Medium)",2013-03-28,"Canvass","Fail",0,1,0,0,0,1,3,0.30958904109589,0,0
"69664","1360306","2198175","Grocery Store","Risk 1 (High)",2013-08-16,"Canvass","Pass",0,0,6,0,0,0,4,0.706849315068493,0,1
"76885","1202729","2198191","Grocery Store","Risk 3 (Low)",2013-04-11,"Canvass","Pass",0,0,2,0,0,1,2,0.361643835616438,0,1
"46897","1092498","2198276","Restaurant","Risk 1 (High)",2013-07-17,"Canvass","Pass",0,0,2,0,0,0,1,0.624657534246575,0,1
"11520","1150704","2199","Grocery Store","Risk 3 (Low)",2012-09-07,"Canvass","Pass",0,0,3,0,0,0,0,2,1,1
"14871","1092406","21999","Restaurant","Risk 1 (High)",2013-05-13,"Canvass","Fail",0,1,3,0,0,0,3,2,0,0
"8377","1285318","22003","Restaurant","Risk 1 (High)",2012-09-18,"Canvass","Fail",0,1,4,0,0,0,8,2,0,0
"38407","1092469","22003","Restaurant","Risk 1 (High)",2013-06-19,"Canvass","Pass w/ Conditions",0,2,2,0,0,0,0,0.731506849315068,0,0
"2444","1326833","2202121","Restaurant","Risk 1 (High)",2013-04-09,"Canvass","Pass",0,0,2,0,0,1,2,0.361643835616438,0,1
"46090","1329234","2202277","Restaurant","Risk 1 (High)",2013-04-04,"Canvass","Pass",0,0,7,0,2,0,7,0.345205479452055,0,1
"80838","1072428","2202278","Restaurant","Risk 1 (High)",2013-05-22,"Canvass","Pass",0,0,2,0,1,4,3,0.454794520547945,0,1
"36448","1114920","2202296","Restaurant","Risk 1 (High)",2013-07-16,"Canvass","Pass w/ Conditions",0,1,7,0,0,0,0,0.602739726027397,0,0
"71373","1326824","2202499","Restaurant","Risk 1 (High)",2013-04-09,"Canvass","Pass",0,0,1,0,2,1,2,0.342465753424658,0,1
"1129","1188691","2202572","Restaurant","Risk 1 (High)",2013-07-25,"Canvass","Pass",0,0,2,0,0,0,3,0.63013698630137,0,1
"33031","1092372","2202598","Restaurant","Risk 1 (High)",2013-04-02,"Canvass","Fail",0,1,6,0,1,0,2,0.320547945205479,0,0
"36584","1166344","2202600","Restaurant","Risk 1 (High)",2013-06-28,"Canvass","Pass",0,0,5,0,0,0,3,0.545205479452055,0,1
"86749","1151231","2202608","Restaurant","Risk 1 (High)",2013-04-15,"Canvass","Pass",0,0,3,0,0,0,0,0.36986301369863,0,1
"71669","1202696","2202618","Restaurant","Risk 1 (High)",2013-03-25,"Canvass","Pass",0,0,3,0,0,0,3,0.0164383561643836,0,1
"17676","1329386","2202737","Restaurant","Risk 1 (High)",2013-07-10,"Canvass","Pass",0,0,6,0,1,3,6,0.528767123287671,0,1
"73781","1326919","2202766","Grocery Store","Risk 2 (Medium)",2013-04-12,"Canvass","Pass",0,0,1,0,1,0,1,0.265753424657534,0,1
"74005","1345375","2202890","Restaurant","Risk 1 (High)",2013-07-08,"Canvass","Pass",0,0,2,0,0,0,0,0.572602739726027,0,1
"34500","1106636","2202891","Restaurant","Risk 1 (High)",2013-06-18,"Canvass","Fail",2,2,6,0,2,1,3,0.495890410958904,0,0
"54900","1353874","2202908","Grocery Store","Risk 1 (High)",2013-07-26,"Canvass","Pass w/ Conditions",1,0,7,0,0,0,0,0.594520547945205,0,0
"70624","1326434","2203120","Restaurant","Risk 1 (High)",2013-03-19,"Canvass","Pass",0,0,3,0,0,0,1,0.23013698630137,0,1
"5340","1151299","2203325","Restaurant","Risk 1 (High)",2013-05-17,"Canvass","Pass",0,0,6,0,0,0,1,0.421917808219178,0,1
"1929","1092501","2203444","Restaurant","Risk 1 (High)",2013-07-18,"Canvass","Pass w/ Conditions",2,1,1,0,1,0,3,0.542465753424658,0,0
"72106","1106578","2203566","Restaurant","Risk 1 (High)",2013-05-24,"Canvass","Pass",0,0,4,0,1,0,2,0.391780821917808,0,1
"79093","1319499","2203621","Restaurant","Risk 1 (High)",2013-04-17,"Canvass","Pass",0,0,3,0,0,0,5,0.298630136986301,0,1
"83759","1155116","2203919","Restaurant","Risk 1 (High)",2013-07-02,"Canvass","Pass",0,0,2,0,1,2,7,0.476712328767123,0,1
"63970","1188630","2203968","Restaurant","Risk 1 (High)",2013-05-16,"Canvass","Pass",0,0,4,0,0,0,4,0.36986301369863,0,1
"93551","1229354","22041","Other","Risk 1 (High)",2012-06-05,"Canvass","Pass",0,0,1,0,0,1,0,0.980821917808219,0,1
"19096","1198806","22041","Other","Risk 1 (High)",2013-04-16,"Canvass","Pass",0,0,1,0,0,0,1,0.863013698630137,0,1
"64043","1154675","22043","Grocery Store","Risk 3 (Low)",2012-11-06,"Canvass","Fail",0,1,6,0,0,0,0,2,1,0
"91749","557616","22046","Grocery Store","Risk 3 (Low)",2011-10-28,"Canvass","Pass",0,0,8,0,0,0,0,2,1,1
"90736","569580","2206667","Other","Risk 1 (High)",2011-09-19,"Canvass","Pass",0,0,3,1,0,1,5,0.838356164383562,0,1
"61940","1184386","2206667","Other","Risk 1 (High)",2012-06-13,"Canvass","Pass",0,0,3,0,0,0,3,0.734246575342466,0,1
"34815","1225230","2206681","Other","Risk 1 (High)",2012-05-10,"Canvass","Pass",0,0,5,0,0,0,3,0.695890410958904,0,1
"81688","1174546","2206681","Other","Risk 1 (High)",2013-04-01,"Canvass","Pass",0,0,5,0,0,0,5,0.893150684931507,0,1
"13499","660236","22071","Other","Risk 1 (High)",2011-10-20,"Canvass","Pass w/ Conditions",0,1,2,0,0,0,8,0.383561643835616,0,0
"36997","1229444","22071","Other","Risk 1 (High)",2012-03-16,"Canvass","Pass",0,0,0,0,0,0,0,0.353424657534247,0,1
"52542","1321384","22071","Other","Risk 1 (High)",2013-01-17,"Canvass","Pass",0,0,2,0,0,0,0,0.841095890410959,0,1
"6292","1170351","22084","Grocery Store","Risk 3 (Low)",2012-07-11,"Canvass","Fail",0,2,5,0,0,1,7,1.78904109589041,0,0
"50683","657357","2208635","Other","Risk 2 (Medium)",2011-11-21,"Canvass","Pass",0,0,6,0,0,0,7,1.76164383561644,0,1
"35388","1114854","2208635","Other","Risk 2 (Medium)",2013-06-04,"Canvass","Pass",0,0,2,0,0,0,6,1.53424657534247,0,1
"24682","1096341","2208636","Other","Risk 1 (High)",2012-06-04,"Canvass","Pass",0,0,2,0,0,1,6,0.528767123287671,0,1
"23819","1142228","2208636","Other","Risk 1 (High)",2012-08-11,"Canvass","Fail",2,3,2,0,0,0,2,0.186301369863014,0,0
"58830","1096347","2208638","Other","Risk 1 (High)",2012-06-05,"Canvass","Pass",0,0,1,0,0,0,3,1.05753424657534,0,1
"45247","1096536","2208638","Other","Risk 1 (High)",2012-09-20,"Canvass","Pass",0,0,2,0,0,0,1,0.293150684931507,0,1
"65783","1096222","2208679","Other","Risk 1 (High)",2012-03-09,"Canvass","Pass",0,0,2,0,0,1,6,0.76986301369863,0,1
"55761","1096546","2208679","Other","Risk 1 (High)",2012-09-26,"Canvass","Pass",0,0,0,0,0,0,2,0.547945205479452,0,1
